"tx_id","tx_name","tx_chrom","tx_strand","tx_start","tx_end"
37647,"Bra038046","A08","+",6980857,6981890
37648,"Bra038047","A08","+",6970864,6977793
37649,"Bra038048","A08","-",6958083,6958829
37650,"Bra038049","A08","-",6951746,6955105
37651,"Bra038050","A08","+",6946083,6946985
37652,"Bra038051","A08","+",6944628,6945465
37653,"Bra038052","A08","+",6935573,6936482
37654,"Bra038053","A08","+",6932406,6934887
37655,"Bra038054","A08","+",6929132,6929745
37656,"Bra038055","A08","+",6920008,6923103
37657,"Bra038056","A08","-",6915846,6918424
37658,"Bra038057_Bra038058","A08","+",6910048,6914120
37659,"Bra038059","A08","+",6908373,6909876
37660,"Bra038060","A08","-",6887293,6899950
37661,"Bra038061","A08","+",6878089,6878263
37662,"Bra038062","A08","+",6864236,6868215
37663,"Bra038063","A08","-",6862626,6864074
37664,"Bra038064","A08","-",6860553,6861826
37665,"Bra038065","A08","+",6858679,6859851
37666,"Bra038066","A08","-",6852416,6854915
37667,"Bra038067","A08","+",6851043,6851894
37668,"Bra038068","A08","-",6828763,6833518
37669,"Bra038069","A08","-",6814296,6815187
37670,"Bra038070","A08","-",6798966,6805167
37671,"Bra038071","A08","-",6797707,6797967
37672,"Bra038072","A08","-",6788159,6789699
37673,"Bra038073","A08","-",6785244,6786655
37674,"Bra038074","A08","+",6772587,6776112
37675,"Bra038075","A08","+",6768689,6769444
37676,"Bra038076","A08","+",6756603,6757124
37677,"Bra038077","A08","+",6740156,6742100
37678,"Bra038078","A08","+",6730100,6732732
37679,"Bra038079","A08","-",6717845,6719499
37680,"Bra038080","A08","-",6707393,6710682
37681,"Bra038081","A08","+",6704955,6706463
37682,"Bra038082","A08","+",6703211,6704671
37683,"Bra038083","A08","+",6698951,6702987
37684,"Bra038084","A08","+",6690933,6693231
37685,"Bra038085","A08","+",6687476,6689181
37686,"Bra038086","A08","-",6679961,6681284
37687,"Bra038087","A08","-",6657876,6661991
37688,"Bra038088","A08","-",6654415,6657345
37689,"Bra038089","A08","+",6649288,6650059
37690,"Bra038090","A08","-",6633079,6633439
37691,"Bra038091","A08","-",6629754,6630525
37692,"Bra038092","A08","-",6626134,6629326
37693,"Bra038093","A08","+",6623947,6625423
37694,"Bra038094","A08","+",6605819,6614961
37695,"Bra038095","A05","+",10684562,10690118
37696,"Bra038096","A05","+",10679106,10679927
37697,"Bra038097","A05","-",10660012,10663494
37698,"Bra038098","A05","-",10654134,10655350
37699,"Bra038099","A05","-",10646634,10650207
37700,"Bra038100","A05","-",10634462,10637767
37701,"Bra038101","A05","-",10617636,10618662
37702,"Bra038102","A05","-",10612353,10613400
37703,"Bra038103","A05","+",10602390,10602668
37704,"Bra038104","A05","+",10590187,10590554
37705,"Bra038105","A05","+",10582458,10584104
37706,"Bra038106","A05","-",10572133,10577908
37707,"Bra038107","A05","+",10563886,10564697
37708,"Bra038108","A05","-",10556432,10557903
37709,"Bra038109","A05","-",10542595,10546410
37710,"Bra038110","A05","+",10533174,10536322
37711,"Bra038111","A05","-",10529103,10532161
37712,"Bra038112","A05","+",10520853,10523261
37713,"Bra038113","A05","+",10517454,10520823
37714,"Bra038114","A05","-",10510119,10512752
37715,"Bra038115","A05","+",10497162,10498737
37716,"Bra038116","A05","-",10485349,10488423
37717,"Bra038117","A05","+",10480580,10481389
37718,"Bra038118","A05","+",10466307,10466682
37719,"Bra038119","A05","+",10458933,10460191
37720,"Bra038120","A05","+",10455678,10456068
37721,"Bra038121","A05","-",10445739,10450857
37722,"Bra038122","A05","+",10442565,10443171
37723,"Bra038123","A05","-",10437069,10439910
37724,"Bra038124","A05","-",10412735,10419385
37725,"Bra038125","A05","+",10408066,10409229
37726,"Bra038126","A05","-",10405530,10406095
37727,"Bra038127","A05","+",10401651,10404122
37728,"Bra038128","A05","+",10397404,10400594
37729,"Bra038129","A05","-",10370822,10374961
37730,"Bra038130","A05","+",10344035,10344350
37731,"Bra038131","A05","-",10332771,10332966
37732,"Bra038132","A05","+",10324889,10325150
37733,"Bra038133","A05","-",10316493,10317417
37734,"Bra038134","A05","+",10297877,10298718
37735,"Bra038135","A05","+",10279754,10284475
37736,"Bra038136","A05","+",10277917,10278170
37737,"Bra038137","A05","+",10276307,10277164
37738,"Bra038138","A05","+",10273369,10275908
37739,"Bra038140","A05","+",10266979,10267907
37740,"Bra038141","A05","-",10262164,10263389
37741,"Bra038142","A05","+",10260481,10262112
37742,"Bra038143","A05","+",10258368,10259390
37743,"Bra038144","Scaffold000140","+",20134,23518
37744,"Bra038145","Scaffold000140","+",29693,30811
37745,"Bra038146","Scaffold000140","+",36192,36423
37746,"Bra038147","Scaffold000140","-",67055,68961
37747,"Bra038148","Scaffold000140","-",81869,86939
37748,"Bra038149","Scaffold000140","+",90152,90518
37749,"Bra038150","Scaffold000140","-",96824,97067
37750,"Bra038151","Scaffold000140","+",104214,105665
37751,"Bra038152","Scaffold000140","+",122124,123820
37752,"Bra038153","Scaffold000140","+",139845,140811
37753,"Bra038154","Scaffold000140","-",146234,147483
37754,"Bra038155","Scaffold000140","-",156206,158956
37755,"Bra038156","Scaffold000140","-",166710,168517
37756,"Bra038157","Scaffold000140","+",174720,175878
37757,"Bra038158","Scaffold000140","+",176050,177110
37758,"Bra038159","Scaffold000140","-",192218,195252
37759,"Bra038160","Scaffold000140","+",207518,209970
37760,"Bra038161","Scaffold000140","-",210637,216273
37761,"Bra038162","Scaffold000140","-",223477,225572
37762,"Bra038163","Scaffold000140","+",230434,232786
37763,"Bra038164","Scaffold000140","-",242115,243611
37764,"Bra038165","Scaffold000140","+",284832,286233
37765,"Bra038166","Scaffold000140","+",287624,290736
37766,"Bra038167","Scaffold000140","-",292876,294538
37767,"Bra038168","Scaffold000140","-",309356,310087
37768,"Bra038169","Scaffold000140","-",310443,311195
37769,"Bra038170","Scaffold000140","+",321471,323091
37770,"Bra038171","Scaffold000140","-",341575,344063
37771,"Bra038172","Scaffold000140","+",345433,347571
37772,"Bra038173","Scaffold000140","-",390714,392182
37773,"Bra038174","Scaffold000140","+",394932,397175
37774,"Bra038175","Scaffold000140","-",407634,409951
37775,"Bra038176","Scaffold000140","+",410013,413299
37776,"Bra038177","Scaffold000140","-",430334,433682
37777,"Bra038178","Scaffold000141","-",15776,18968
37778,"Bra038179","Scaffold000141","-",33418,37398
37779,"Bra038180","Scaffold000141","-",40300,42083
37780,"Bra038181","Scaffold000141","+",45192,51174
37781,"Bra038182","Scaffold000141","+",87563,88671
37782,"Bra038183","Scaffold000141","+",110159,110970
37783,"Bra038184","Scaffold000141","-",122346,123067
37784,"Bra038185","Scaffold000141","-",129750,130491
37785,"Bra038186","Scaffold000141","+",133795,140021
37786,"Bra038187","Scaffold000141","-",152690,152915
37787,"Bra038188","Scaffold000141","+",214528,231650
37788,"Bra038189","Scaffold000141","+",250342,252737
37789,"Bra038190","Scaffold000141","+",266061,268968
37790,"Bra038191","Scaffold000141","+",274681,275670
37791,"Bra038192","Scaffold000141","-",323212,326827
37792,"Bra038193","Scaffold000141","+",337015,346261
37793,"Bra038194","Scaffold000141","-",350979,352813
37794,"Bra038195","Scaffold000141","-",357746,358694
37795,"Bra038196","Scaffold000141","-",366938,367377
37796,"Bra038197","Scaffold000141","-",370022,371227
37797,"Bra038198","Scaffold000141","-",375625,375916
37798,"Bra038199","Scaffold000141","-",386526,387127
37799,"Bra038200","Scaffold000141","+",391515,394171
37800,"Bra038201","Scaffold000141","+",401473,404599
37801,"Bra038202","Scaffold000141","+",409973,410841
37802,"Bra038203","A01","-",20835474,20835702
37803,"Bra038204","A01","-",20827546,20828851
37804,"Bra038205","A01","+",20824013,20827010
37805,"Bra038206","A01","-",20807210,20809377
37806,"Bra038207","A01","-",20799690,20801350
37807,"Bra038208","A01","-",20782858,20785072
37808,"Bra038209","A01","-",20777971,20781369
37809,"Bra038210","A01","+",20772083,20774382
37810,"Bra038211","A01","+",20761572,20763178
37811,"Bra038212","A01","+",20759770,20760091
37812,"Bra038213","A01","+",20756467,20759252
37813,"Bra038214","A01","-",20739771,20741309
37814,"Bra038215","A01","+",20719588,20720236
37815,"Bra038216","A01","+",20710405,20711061
37816,"Bra038217","A01","+",20699825,20702235
37817,"Bra038218","A01","-",20694940,20698363
37818,"Bra038219","A01","+",20691174,20692558
37819,"Bra038220","A01","-",20684092,20686899
37820,"Bra038221","A01","+",20683081,20684040
37821,"Bra038222","A01","+",20681081,20681449
37822,"Bra038223","A01","-",20676249,20678829
37823,"Bra038224","A01","+",20658648,20659297
37824,"Bra038225","A01","-",20640432,20641650
37825,"Bra038226","A01","+",20639494,20639896
37826,"Bra038227","A01","-",20634810,20636656
37827,"Bra038228","A01","-",20630559,20633819
37828,"Bra038229","A01","+",20601274,20606200
37829,"Bra038230","A01","+",20594057,20601080
37830,"Bra038231","A01","-",20591405,20593939
37831,"Bra038232","A01","-",20589268,20591153
37832,"Bra038233","A01","+",20586173,20588983
37833,"Bra038234","A01","+",20580696,20582734
37834,"Bra038235","A01","+",20568053,20571130
37835,"Bra038236","A01","-",20558940,20562693
37836,"Bra038237","A01","-",20554124,20558218
37837,"Bra038238","A01","+",20548542,20552466
37838,"Bra038239","A01","+",20545651,20547538
37839,"Bra038240","A01","-",20540415,20543753
37840,"Bra038241","A01","+",20532479,20539347
37841,"Bra038242","A01","-",20528602,20531026
37842,"Bra038243","A01","+",20513526,20527376
37843,"Bra038245","A01","+",20513526,20515624
37844,"Bra038246","A01","-",20487918,20490322
37845,"Bra038247","A01","-",20483387,20486502
37846,"Bra038248","A01","-",20480693,20482961
37847,"Bra038249","A01","-",20473907,20476890
37848,"Bra038250","A01","+",20470597,20473263
37849,"Bra038251","A01","-",20459038,20463061
37850,"Bra038252","A01","+",20450703,20457781
37851,"Bra038253","A01","+",20448917,20450252
37852,"Bra038254","A01","-",20441139,20442937
37853,"Bra038255","A01","-",20436122,20439634
37854,"Bra038256","A01","-",20431583,20433679
37855,"Bra038257","A01","+",20423163,20425000
37856,"Bra038258","A01","-",20423202,20424082
37857,"Bra038259","A01","+",20418754,20422606
37858,"Bra038260","A01","+",20415499,20417877
37859,"Bra038261","A01","+",20410248,20410923
37860,"Bra038262","A01","+",20407723,20407996
37861,"Bra038263","A01","+",20403808,20405265
37862,"Bra038264","A01","+",20402304,20402947
37863,"Bra038265","A06","-",10984728,10988844
37864,"Bra038266","A06","+",10999608,11001236
37865,"Bra038267","A06","+",11001649,11002284
37866,"Bra038268","A06","-",11003312,11003813
37867,"Bra038269","A06","+",11018671,11020844
37868,"Bra038270","A06","-",11021002,11022777
37869,"Bra038271","A06","+",11025136,11026570
37870,"Bra038272","A06","-",11027363,11028910
37871,"Bra038273","A06","-",11042626,11045878
37872,"Bra038274","A06","+",11054038,11059911
37873,"Bra038275","A06","+",11067516,11068769
37874,"Bra038276","A06","-",11070189,11071929
37875,"Bra038277","A06","+",11080910,11083213
37876,"Bra038278","A06","+",11087927,11088182
37877,"Bra038279","A06","-",11089416,11091900
37878,"Bra038280","A06","-",11103114,11113113
37879,"Bra038281","A06","-",11113538,11115790
37880,"Bra038282","A06","+",11128312,11133202
37881,"Bra038283","A06","-",11133413,11135455
37882,"Bra038284","A06","-",11160694,11161780
37883,"Bra038285","A06","+",11167094,11169636
37884,"Bra038286","A06","+",11175285,11178179
37885,"Bra038287","A06","+",11178968,11181032
37886,"Bra038288","A06","-",11182192,11184398
37887,"Bra038289","A06","+",11185061,11187456
37888,"Bra038290","A06","+",11198836,11204116
37889,"Bra038291","A06","+",11205099,11207751
37890,"Bra038292","A06","+",11212462,11214408
37891,"Bra038293","A06","+",11226393,11233503
37892,"Bra038294","A06","-",11251748,11252930
37893,"Bra038295","A06","+",11273361,11277724
37894,"Bra038296","A06","+",11279920,11282063
37895,"Bra038297","A06","-",11284300,11285498
37896,"Bra038298","A06","+",11286322,11293025
37897,"Bra038299","A06","+",11304976,11309080
37898,"Bra038300","A06","+",11309973,11312079
37899,"Bra038301","A06","+",11328751,11331691
37900,"Bra038302","A06","+",11382550,11384462
37901,"Bra038303","A06","+",11386246,11387677
37902,"Bra038304","A06","+",11404760,11407533
37903,"Bra038305","A02","+",10365812,10369581
37904,"Bra038306","A02","+",10360704,10361698
37905,"Bra038307","A02","+",10357925,10360332
37906,"Bra038308","A02","+",10356801,10357392
37907,"Bra038309","A02","-",10353466,10355663
37908,"Bra038310","A02","-",10351044,10352171
37909,"Bra038311","A02","+",10346825,10350608
37910,"Bra038312","A02","+",10345376,10346331
37911,"Bra038313","A02","-",10335759,10339599
37912,"Bra038314","A02","-",10330731,10333593
37913,"Bra038315","A02","-",10326312,10328940
37914,"Bra038316","A02","-",10322529,10324871
37915,"Bra038317","A02","+",10316872,10321775
37916,"Bra038318","A02","+",10309328,10311922
37917,"Bra038319","A02","+",10305106,10306887
37918,"Bra038320","A02","-",10296016,10298457
37919,"Bra038321","A02","-",10294138,10295915
37920,"Bra038322","A02","-",10286585,10288031
37921,"Bra038323","A02","+",10275799,10278163
37922,"Bra038324","A02","+",10267479,10269314
37923,"Bra038325","A02","+",10259608,10260930
37924,"Bra038326","A02","-",10234461,10238414
37925,"Bra038327","A02","-",10228868,10233110
37926,"Bra038328","A02","-",10224111,10225522
37927,"Bra038329","A02","+",10220537,10221170
37928,"Bra038330","A02","+",10216330,10218976
37929,"Bra038331","A02","-",10199841,10201969
37930,"Bra038332","A02","+",10197977,10199865
37931,"Bra038333","A02","+",10194897,10197014
37932,"Bra038334","A02","-",10190809,10191470
37933,"Bra038335","A02","-",10188070,10188708
37934,"Bra038336","A02","+",10184016,10186920
37935,"Bra038337","A02","+",10179171,10179426
37936,"Bra038338","A02","+",10171602,10171905
37937,"Bra038339","A02","-",10167741,10171179
37938,"Bra038340","A02","+",10156250,10165827
37939,"Bra038341","A02","+",10153263,10153806
37940,"Bra038342","A02","-",10139717,10141431
37941,"Bra038343","A02","+",10137684,10138777
37942,"Bra038344","A02","+",10134215,10135167
37943,"Bra038345","A02","-",10118273,10119898
37944,"Bra038346","A02","+",10106908,10108186
37945,"Bra038347","A02","+",10093303,10097143
37946,"Bra038348","A02","+",10087513,10091641
37947,"Bra038349","A02","-",10085088,10086513
37948,"Bra038350","A02","-",10071367,10072479
37949,"Bra038351","A02","-",10055836,10056983
37950,"Bra038352","A02","+",10048336,10049520
37951,"Bra038353","A02","-",10039263,10044386
37952,"Bra038354","A02","-",10036886,10037434
37953,"Bra038355","A02","+",10031993,10032988
37954,"Bra038356","A02","-",10026939,10030067
37955,"Bra038357","A02","-",10006531,10010375
37956,"Bra038358","A02","-",10001936,10002727
37957,"Bra038359","A02","+",9994750,9999415
37958,"Bra038360","A02","+",9990680,9992479
37959,"Bra038361","A02","-",9985251,9986816
37960,"Bra038362","A02","-",9978454,9983615
37961,"Bra038363","A02","+",9971559,9972573
37962,"Bra038364","A02","-",9962563,9963079
37963,"Bra038365","A02","+",9961330,9962636
37964,"Bra038366","A02","+",9953588,9956687
37965,"Bra038367","A02","+",9950495,9956687
37966,"Bra038368","A09","-",15706033,15707798
37967,"Bra038369","A09","+",15702990,15705798
37968,"Bra038370","A09","+",15683483,15691229
37969,"Bra038371","A09","+",15678387,15680155
37970,"Bra038372","A09","+",15648427,15654002
37971,"Bra038373","A09","+",15647096,15647664
37972,"Bra038374","A09","+",15643269,15643626
37973,"Bra038375","A09","-",15636577,15639274
37974,"Bra038376","A09","-",15632192,15633596
37975,"Bra038377","A09","+",15623271,15624589
37976,"Bra038378","A09","+",15612755,15613733
37977,"Bra038379","A09","-",15592666,15596539
37978,"Bra038380","A09","-",15578922,15580566
37979,"Bra038381","A09","-",15570099,15571037
37980,"Bra038382","A09","+",15549211,15553381
37981,"Bra038383","A09","-",15538686,15539405
37982,"Bra038384","A09","+",15533547,15538406
37983,"Bra038385","A09","+",15527770,15528393
37984,"Bra038386","A09","+",15521772,15522189
37985,"Bra038387","A09","-",15499649,15501371
37986,"Bra038388","A09","+",15489463,15492401
37987,"Bra038389","A09","-",15487000,15489019
37988,"Bra038390","A09","+",15473031,15473277
37989,"Bra038391","A09","+",15463688,15467028
37990,"Bra038392","A09","-",15460705,15461600
37991,"Bra038393","A09","-",15440262,15441772
37992,"Bra038394","A09","+",15418959,15419223
37993,"Bra038395","A09","+",15398579,15399059
37994,"Bra038396","A09","+",15367245,15371593
37995,"Bra038397","A09","+",15350582,15350921
37996,"Bra038398","A09","-",15340700,15341505
37997,"Bra038399","A09","+",15328200,15333172
37998,"Bra038400","A09","+",15325810,15326059
37999,"Bra038401","A09","+",15313055,15314407
38000,"Bra038402","A09","+",15304717,15306211
38001,"Bra038403","A08","+",9161745,9164146
38002,"Bra038404","A08","+",9153066,9154616
38003,"Bra038405","A08","-",9119263,9123103
38004,"Bra038406","A08","+",9116359,9118233
38005,"Bra038407","A08","-",9107919,9109591
38006,"Bra038408","A08","+",9106193,9107208
38007,"Bra038409","A08","-",9103802,9104471
38008,"Bra038410","A08","+",9099272,9102756
38009,"Bra038411","A08","+",9069641,9071129
38010,"Bra038412","A08","-",9062640,9066689
38011,"Bra038413","A08","+",9038948,9040589
38012,"Bra038414","A08","-",9020613,9026727
38013,"Bra038415","A08","-",9000124,9002934
38014,"Bra038416_Bra038417","A08","+",8989341,8994634
38015,"Bra038418","A08","-",8977681,8978381
38016,"Bra038419","A08","+",8965121,8966730
38017,"Bra038420","A08","-",8957086,8958297
38018,"Bra038421","A08","+",8954830,8955398
38019,"Bra038422","A08","-",8932073,8936570
38020,"Bra038423","A08","+",8926133,8928066
