"chr","pos","marker","biomass","height","leaf_length","period","leaf_area"
"A10x2853793","A10",2.45513264,"A10x2853793",0.588275756915506,0.563194209294323,0.0475570666801275,2.13041797058213,0.369568723383907
"A10x2778665","A10",2.862878402,"A10x2778665",0.404998394553397,0.453862044110849,0.0158265539288607,2.25365693013617,0.184684819995368
"A10x2741921","A10",3.270837966,"A10x2741921",0.534470765124276,0.511143132903669,0.00882275246831909,2.57118532983351,0.297981704010965
"A10x2712237","A10",4.096868903,"A10x2712237",0.708641563111772,0.635591375012098,0.00197744991783111,2.25606408535438,0.358802730561649
"A10x2607953","A10",6.244023564,"A10x2607953",0.281184715243018,0.188957637564158,0.0196345384283916,2.20753192468467,0.150716221193818
"A10x2650443","A10",6.244024614,"A10x2650443",0.281184707691949,0.188957694983543,0.0196345373541646,2.20753214273056,0.150716165028427
"A10x2563821","A10",6.652333653,"A10x2563821",0.35845225538197,0.213904401581431,0.0168441282681329,1.89154954018593,0.168591613836156
"A10x2509273","A10",7.060503553,"A10x2509273",0.340442285685526,0.239501308429055,1.70491419737573e-05,2.08855546946037,0.172888460663785
"A10x2471393","A10",7.46867342,"A10x2471393",0.400249008836138,0.289416105662212,0.00279568832834798,2.3941597292817,0.274302473964212
"A10x2451451","A10",7.876843288,"A10x2451451",0.220848362275504,0.183079548456021,0.000263382667299084,2.29558391808752,0.0964166308605172
"A10x2347315","A10",8.284802843,"A10x2347315",0.275477162748425,0.205035477766671,0.00023279427884404,1.97028877823561,0.12552432596317
"A10x2295144","A10",9.111710338,"A10x2295144",0.213880165824099,0.375376319443831,0.00154683077010986,2.25452104314999,0.0835249180003643
"A10x2285628","A10",9.519459583,"A10x2285628",0.263678553233715,0.537994567017591,0.00154709484934301,2.46024289876685,0.104996284352467
"A10x2281252","A10",10.34636708,"A10x2281252",0.268128571162521,0.639193309452708,0.00279620400652902,1.86762902866808,0.175118793564593
"A10x2215418","A10",10.75390253,"A10x2215418",0.363207706841719,0.808439898705899,0.0447396795706538,1.70344983700858,0.136879691249476
"A10x2190361","A10",12.01010859,"A10x2190361",0.438872939562996,0.981274717935179,0.0606734740712795,1.14705982858281,0.113178516521771
"A10x2113160","A10",12.41785435,"A10x2113160",0.30135982091781,0.953481021233529,0.244463820921425,1.11626796948337,0.0434311125115414
"A10x2044606","A10",12.82602422,"A10x2044606",0.285568284147873,0.905371678676687,0.244484020050635,1.07331200454068,0.041607517245609
"A10x2007515","A10",13.23398378,"A10x2007515",0.432790688602207,1.13037027766299,0.258382356770937,1.11541486074132,0.0967239047084263
"A10x1978115","A10",14.06089127,"A10x1978115",0.418389092463251,0.713712354618991,0.358520017876089,1.45706810820548,0.118631665177645
"A10x1911647","A10",14.46864051,"A10x1911647",0.29177976040164,0.704982260343854,0.382274437027064,1.37369006087977,0.0336976325784804
"A10x1904122","A10",15.29554801,"A10x1904122",0.444393136215886,0.766984127064376,0.239784646713417,1.32497588744111,0.0785871803663554
"A10x1873199","A10",15.70350757,"A10x1873199",0.547624088671876,0.529011450592975,0.236086904366431,1.37174407928362,0.0657279445391055
"A10x1823015","A10",16.11167743,"A10x1823015",0.452073720636962,0.46650563442472,0.267515045835808,1.3238117606939,0.042718674894104
"A10x1742058","A10",16.5198473,"A10x1742058",0.452594804894701,0.489566333048373,0.283044152208987,1.49141234932404,0.038974921357692
"A10x1631569","A10",16.92780686,"A10x1631569",0.472115550553209,0.447962968117622,0.442686996546342,1.32163898638757,0.0367920170467073
"A10x1623273","A10",17.75438048,"A10x1623273",0.490639478431929,0.571645099620667,0.442188928453902,1.20784818032529,0.0972134656470871
"A10x1374109","A10",18.81705103,"A10x1374109",0.389305269579744,0.497084453235516,0.276417037370351,1.34195096738897,0.0598279102435413
"A10x1333179","A10",20.31531432,"A10x1333179",0.17090142032165,0.439274384921305,0.404925589590107,0.947278003308185,1.84287216598022e-07
"A10x1210725","A10",20.72294017,"A10x1210725",0.305957129851617,0.697247693584188,0.318169133431837,0.824464566898058,0.0474617886449096
"A10x908379","A10",21.13111004,"A10x908379",0.130222957570483,0.526953852685097,0.313924644702865,0.744728976597017,0.00657698967893339
"A10x546716","A10",21.53927913,"A10x546716",0.216208672592774,0.661018812031244,0.167439662825387,0.404456403519632,0.0173420167873246
"A10x3856204","A10",21.94723869,"A10x3856204",0.193192402470538,0.634310512483637,0.135055862371473,0.38999686951297,0.00967244439021897
"A10x4330206","A10",22.77414626,"A10x4330206",0.167832190780606,0.564056952640385,0.0861606025261779,0.403959196067589,0.0581855237006152
"A10x4579597","A10",23.18215832,"A10x4579597",0.0936412969105209,0.440803855566685,0.196520464879143,0.743459035831677,0.0363644896061714
"A10x4765300","A10",23.18215937,"A10x4765300",0.0936412821154438,0.440803969586369,0.196520723999072,0.743459010408301,0.0363644684063615
"A10x5310455","A10",24.00890259,"A10x5310455",0.131939701960299,0.528937534448545,0.367236718536674,0.783014898636694,0.0868443667435486
"A10x5441591","A10",24.41686233,"A10x5441591",0.139988514431487,0.460970719111998,0.426145009660189,0.657610596842787,0.130142499720819
"A10x5702506","A10",24.82503226,"A10x5702506",0.0905748628462746,0.681748973644176,0.430604811929754,0.627944025885682,0.148815549211292
"A10x5882845","A10",25.23328356,"A10x5882845",0.112775139109196,0.718125698617598,0.405667986267019,0.544916549572093,0.20793220433751
"A10x6123804","A10",25.23328461,"A10x6123804",0.112775295115062,0.718126183547014,0.405667854395716,0.544916355710768,0.207932376999338
"A10x6430440","A10",26.48912373,"A10x6430440",0.395236261678257,0.777317051012915,0.479216299374343,0.583928101683981,0.489560242463938
"A10x6527627","A10",26.89686978,"A10x6527627",0.436984288476152,0.928003397493399,0.652341046037918,0.535665872891045,0.411299100895576
"A10x6626061","A10",27.30461555,"A10x6626061",0.489028913782894,1.01874093593324,0.567679756746514,0.634944394682719,0.430599596923855
"A10x6937636","A10",28.56060404,"A10x6937636",0.219020750098013,0.505516746576035,0.73370090889253,0.58727590873842,0.259157111645834
"A10x7019047","A10",29.38664899,"A10x7019047",0.280448744080676,0.499228268059085,0.507587721802508,0.768752965033116,0.388794482228775
"A10x7066041","A10",30.64241992,"A10x7066041",0.151854369728868,0.298945539607132,0.445856690847478,0.996209243807954,0.312091735105184
"A10x7116906","A10",31.46889614,"A10x7116906",0.0855191448070531,0.216441922533534,0.561324561075708,1.09577445579012,0.16866200527727
"A10x7124005","A10",31.8768557,"A10x7124005",0.000796889770224851,0.0854346033287356,0.825226725992167,1.46404733903242,0.0362290975765518
"A10x7207245","A10",32.28502557,"A10x7207245",0.00217259053217767,0.0466580573295232,0.658163269131848,1.11440709631884,0.0268185701721677
"A10x7375469","A10",32.69319544,"A10x7375469",0.00050815520353531,0.00885964901712555,0.759312982388963,1.05396906406793,0.0119651490342108
"A10x7420243","A10",33.1013653,"A10x7420243",6.90928770001875e-05,0.014587292547418,0.759298260879831,1.0949549950132,0.0129628451409189
"A10x7547315","A10",33.50953517,"A10x7547315",0.00255510130819658,0.0442478795671661,0.450912802488801,1.67302886315134,0.0303006563872259
"A10x7550539","A10",33.91770504,"A10x7550539",0.0199701612076346,0.013074834317365,0.260734636121697,1.85273736448067,0.0504621102445526
"A10x7761819","A10",34.3258749,"A10x7761819",0.00968814638910942,0.000970667058396657,0.224037089472318,1.62539071765747,0.102404050024461
"A10x7916185","A10",34.73404477,"A10x7916185",0.0178168662550657,5.2700787023241e-06,0.192580562187516,1.44528543378,0.0921024747698311
"A10x8046388","A10",35.14221464,"A10x8046388",0.0286666647175586,0.00162216294154405,0.244776102136598,1.29805353806562,0.0834726664863865
"A10x8155487","A10",35.55038451,"A10x8155487",0.00751907307616229,0.0189810306308686,0.244775698528429,1.48185391608006,0.10105586951255
"A10x8358832","A10",35.95855437,"A10x8358832",0.000873338554914227,0.0208719259970849,0.18852833503891,1.38694846093831,0.264349826741977
"A10x8389022","A10",36.36672424,"A10x8389022",0.00677114319778838,0.0387034988470418,0.122153998311887,1.43786825086876,0.205354164814992
"A10x8402085","A10",36.77489411,"A10x8402085",0.00169448228722224,0.0968799257770456,0.115550439798568,1.50634413223879,0.341924821190275
"A10x8448374","A10",37.18306398,"A10x8448374",0.00267410264985024,0.0678601320764756,0.128815274177754,1.73548371143033,0.371286365915694
"A10x8474047","A10",37.59080974,"A10x8474047",0.000491097681074137,0.0331092731190381,0.0610364169016577,1.83263856967358,0.448561286225583
"A10x8641670","A10",38.84701579,"A10x8641670",0.00207328323956446,0.0564840603423704,0.091746915152271,1.89025368317255,0.359576964369069
"A10x8774086","A10",39.25476155,"A10x8774086",0.0463622815291078,0.166739308741739,0.0228917783726956,1.46126597962555,0.667332167262543
"A10x8912594","A10",39.66293142,"A10x8912594",0.0249882566553712,0.161123760590272,0.0438820304056264,1.55289339787431,0.386192785373112
"A10x8935010","A10",40.07110129,"A10x8935010",0.0203023879067299,0.170754635556875,0.0669039859709812,1.18624984693686,0.381530725818266
"A10x9126825","A10",40.47927116,"A10x9126825",0.018675412295039,0.119382298984902,0.0669050541316949,1.28111032997501,0.396170671882658
"A10x9187380","A10",40.88744103,"A10x9187380",0.0012244451420198,0.179285667836893,0.0533359491686554,1.33267565577511,0.275763382573018
"A10x9377221","A10",41.29540058,"A10x9377221",0.0118459406435516,0.144530840082439,0.047158871884875,1.15018709062096,0.313237571475497
"A10x9620339","A10",42.12209422,"A10x9620339",0.00558441046380764,0.211596155426065,0.0322008766964075,0.963797793550071,0.350845511345426
"A10x9834804","A10",42.94835658,"A10x9834804",0.0342891657923818,0.204884204726937,0.0108820945118566,0.874442417154768,0.482497188507637
"A10x10291096","A10",44.20402886,"A10x10291096",0.0932973111738118,0.456905180579497,0.00433690241871432,0.9822441336037,0.909435119405941
"A10x10663602","A10",45.22119189,"A10x10663602",0.0764122421040572,0.471848799173756,0.0474026295605086,0.558467080246928,0.822142220442061
"A10x10755931","A10",46.23878949,"A10x10755931",0.119550900488376,0.538170946435258,0.0981043417978924,0.655427072783624,1.19401877744269
"A10x10801873","A10",46.6466537,"A10x10801873",0.0961392342260865,0.645556284167299,0.0981013931407517,0.868356812746782,1.25154966586393
"A10x10829975","A10",47.05439989,"A10x10829975",0.0293369699522543,0.393847402898984,0.0566211738448885,0.992139661233765,0.796895252197146
"A10x11339680","A10",48.3099487,"A10x11339680",0.0986621912540411,0.624903197985731,0.192779555519394,0.947800701216494,1.43996959055704
"A10x11176662","A10",48.30994975,"A10x11176662",0.0986617700978645,0.62490155994422,0.192779587478867,0.947800155012217,1.43996739073924
"A10x11003303","A10",48.71713057,"A10x11003303",0.0607759858893679,0.564649668434413,0.167895211241557,0.911884973301895,1.31975072250322
"A10x11427369","A10",50.41254365,"A10x11427369",0.0981044726577647,0.379383253575128,0.180052176579238,0.573495215410574,1.79852948534955
"A10x11723254","A10",52.56005063,"A10x11723254",0.14417080130692,0.414214569291545,0.358981349512703,0.590384797688174,2.02652234596638
"A10x11852674","A10",52.96671657,"A10x11852674",0.141086194254029,0.36689393028314,0.394884836153665,0.717058998774903,1.82425888688823
"A10x11955526","A10",54.66275685,"A10x11955526",0.119200203437527,0.163478208085536,0.528527592645986,1.05884912852872,1.82563606962327
"A10x12093873","A10",55.9182993,"A10x12093873",0.281883424723004,0.0605548311299913,1.25694563966138,0.787279103870347,2.86100704302004
"A10x12178600","A10",56.32604507,"A10x12178600",0.196506893582686,0.0253165477777202,1.26184304930126,0.872245289093954,2.60800487796683
"A10x12217385","A10",56.73421494,"A10x12217385",0.164255050763421,0.0166642649446658,1.32088464558302,0.732682370454299,2.52288522506205
"A10x12262515","A10",57.14238481,"A10x12262515",0.0622678528037319,0.00143017632208853,1.29960361165021,0.525973198410483,1.96761861022406
"A10x12302999","A10",57.55055467,"A10x12302999",0.0901759952688099,0.000213086636819071,1.07781712981998,0.494266729108247,2.13714325459085
"A10x12382013","A10",57.95872454,"A10x12382013",0.0472930152813564,0.0385517708125462,1.07779056949573,0.394560849675202,2.04656435955332
"A10x12482693","A10",58.36689441,"A10x12482693",0.0538224633539439,0.028928223746675,1.07778228046527,0.423492353414403,2.06606764832605
"A10x12500636","A10",58.77506507,"A10x12500636",0.0439107002413941,0.0620611881341233,0.98937959284973,0.341665438662218,2.03947408625305
"A10x12530975","A10",59.18166634,"A10x12530975",0.0380346403388057,0.0373729266914893,1.05666144298257,0.479115473368182,1.81997157921478
"A10x12553762","A10",59.58983758,"A10x12553762",0.0271090541434127,0.0330281108942074,0.962258345570405,0.531630612536361,1.78801151194915
"A10x12574844","A10",59.99622855,"A10x12574844",0.0320833099344089,0.0564062840803956,0.898322593821348,0.385280900137744,2.00273683565047
"A10x12582126","A10",60.82313685,"A10x12582126",0.00416015987480556,0.180822445564388,1.05026200013728,0.221280587713863,1.42793792522281
"A10x12634808","A10",61.23109641,"A10x12634808",7.84345444664325e-05,0.0842946707433043,1.05027833160281,0.221279858635242,1.52419629608318
"A10x12674458","A10",61.63926628,"A10x12674458",0.000958356173311969,0.0446747947335382,1.14302983572745,0.288331845111742,1.5453017242483
"A10x12824921","A10",62.04743615,"A10x12824921",0.00984977691338429,0.00785675020324561,1.25762688815956,0.315389869712305,1.68109779702894
"A10x12869963","A10",62.45518191,"A10x12869963",0.0107004528175665,2.79688720183913e-07,1.36645963094944,0.286769439243827,1.75556994812592
"A10x12980681","A10",63.71138796,"A10x12980681",0.00771621923405696,0.0515658740561378,1.29014610429653,0.323629439638069,1.61163429188576
"A10x12998696","A10",64.11892342,"A10x12998696",0.0264524341735903,0.0336332510214845,1.30810683676049,0.247305851432486,1.7036406675453
"A10x13111909","A10",64.94561705,"A10x13111909",0.0124688865136235,0.120152146433526,1.18634047984077,0.380090804678531,1.60493812651123
"A10x13186897","A10",65.77231068,"A10x13186897",0.00105178847131526,0.13241360662667,0.593717605189028,0.540252058666837,1.12668913631711
"A10x13268332","A10",66.18027024,"A10x13268332",0.000566876697702057,0.0941226073377948,0.593678091865513,0.593308099046823,1.27292908667954
"A10x13283694","A10",66.5884401,"A10x13283694",0.0044006666732237,0.112296560283795,0.537754906140691,0.524100758990372,1.52391733490185
"A10x13298095","A10",66.99660997,"A10x13298095",0.0202847416117624,0.034620003610172,0.546715263794795,0.556584919391753,1.46876478645066
"A10x13355123","A10",67.40456953,"A10x13355123",0.00546721247731341,0.00412254119248701,0.470240741345975,0.520631472258358,1.34566403403466
"A10x13422306","A10",68.23147702,"A10x13422306",0.00269592139025754,0.00121680704239679,0.375419507531149,0.516476558113155,0.912007393174463
"A10x13439415","A10",68.63879511,"A10x13439415",0.0203297538652354,0.000791015137821205,0.260072319974142,0.468401253593342,0.729321076621716
"A10x13468183","A10",70.33528193,"A10x13468183",0.000444453149970769,0.0835451393301696,0.106050109304647,0.749582714775499,0.629210577422839
"A10x13498852","A10",70.74281033,"A10x13498852",8.130809307616e-05,0.135239339092465,0.176718857576219,0.618911333964391,0.771275982256782
"A10x13499765","A10",71.1505561,"A10x13499765",0.00507883936099063,0.237173020974808,0.229627402104398,0.526943439528736,0.807853823695041
"A10x13525927","A10",72.40632342,"A10x13525927",0.00302986446426701,0.0166508492407615,0.221513458482491,0.634301179286254,0.878543878029348
"A10x13580234","A10",73.66209073,"A10x13580234",0.000580169385486329,0.0184258057786622,0.288885732629268,0.807165371179963,0.598118126474446
"A10x13586998","A10",74.0698365,"A10x13586998",0.0527729544582254,0.0862584462607572,0.0966717155843924,0.684873918427158,0.240054637542471
"A10x13629338","A10",74.47779605,"A10x13629338",0.0499479347423613,0.139236216152455,0.11893545966376,0.489784401555937,0.264543402760978
